aggregateType,sourceFile,sourceRow,query,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,suggestedPrimaryRoute,relationStatus,relationBasis,recommendedAction
QUERY,Suchanfragen.csv,453,demontage,0,2,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,454,wie lange sich baustaub absetzt.,0,2,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,455,professionelle grundreinigung,0,2,0,9.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,456,fernumzug,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,457,industrie reinigungsfirma,0,2,0,10.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,458,reinigungsservice dusseldorf,0,2,0,11,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,459,sauberkeit service,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,460,wohnungsreinigung in der nähe,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,461,regensburg möbellagerung,0,2,0,11.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,462,top reinigung,0,2,0,11.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,463,umzug nabburg,0,2,0,11.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,464,gebäudereinigung düsseldorf bilk,0,2,0,12,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,465,sperrmüllabholung regensburg,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,466,"intensive grundreinigung von wohnungen und gewerbeflächen in hensbach und 
umgebung",0,2,0,12.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,467,lackiertechnologien kosten anbieter,0,2,0,12.5,P3,NEW_OR_LOW_DATA|IRRELEVANT_QUERY,irrelevant,,,,UNCLEAR,Keine belastbare Übereinstimmung mit dem geprüften FLOXANT-Leistungs- und Rechnerumfang.,Nicht auf eine neue Seite ausrichten; Relevanz manuell bestätigen.
QUERY,Suchanfragen.csv,468,klaviertransporte nürnberg,0,2,0,13,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,469,professionell fensterreinigung,0,2,0,13,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,470,umzugshelfer,0,2,0,13.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,471,winterdienst düsseldorf,0,2,0,13.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,472,duesseldorf büroreinigung,0,2,0,14.5,P1,NEW_OR_LOW_DATA,duesseldorf-office-cleaning,bueroreinigung,duesseldorf,/duesseldorf/bueroreinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,473,reinigung büro,0,2,0,14.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,474,gebäudereinigung heerdt,0,2,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,475,schmutzmattenservice düsseldorf,0,2,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,476,renigungsfirma düsseldorf,0,2,0,15.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,477,besenreine übergabe landshut,0,2,0,16,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,478,wohnungsentrümpelung düsseldorf,0,2,0,16.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,479,wohnungsendreinigung,0,2,0,17,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,480,praxisreinigung erkrath,0,2,0,17.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,481,baustaub entfernen neubau,0,2,0,19,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,482,mietfußmatten düsseldorf,0,2,0,20.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,483,umzug planen lassen regensburg,0,2,0,21,P1,NEW_OR_LOW_DATA,regensburg-move,umzug,regensburg,/regensburg/umzug,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,484,praxisreinigung ratingen,0,2,0,23,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,485,reinigungsfirma mit abnahmegarantie,0,2,0,23,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,486,umzug düsseldorf,0,2,0,23,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,487,marketingagentur angebot vor unterschrift prüfen,0,2,0,24.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,488,umzug erding vergleich,0,2,0,24.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,489,küchenabluft reinigung regensburg,0,2,0,25,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,490,internationale umzugsunternehmen,0,2,0,25.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,491,reinigung für firmen,0,2,0,26,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,492,reinigung düsseldorf in der nähe,0,2,0,29,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,493,preise umzugsreinigung,0,2,0,29.5,P2,NEW_OR_LOW_DATA|MANUAL_REVIEW,cleaning-calculator-intent,cleaning,,/reinigung-preis-rechner,MANUAL_REVIEW,"Kosten-/Preisabsicht kann Rechner-, Ratgeber- oder Leistungsintention sein und erfordert manuelle Prüfung.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,494,sofortiger service für privatumzüge in regensburg,0,2,0,30.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,495,"beste objektbetreuung und umzugsservice mit reinigung in münchen und 
umgebung",0,2,0,32,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,496,reinigungsfirma buchen,0,2,0,35,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,497,digitalagentur angebot prüfen,0,2,0,35.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,498,reinigungsfirma in meiner nähe,0,2,0,35.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,499,angebot reinigungsdienst,0,2,0,36.5,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,500,umzugspreisvergleich regensburg,0,2,0,37,P1,NEW_OR_LOW_DATA,regensburg-move,umzug,regensburg,/regensburg/umzug,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,501,fäkalien düsseldorf,0,2,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,502,tapetenentfernung nürnberg,0,2,0,40,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,503,stellen gebäudereinigung düsseldorf,0,2,0,41,P1,NEW_OR_LOW_DATA,duesseldorf-cleaning-hub,reinigung,duesseldorf,/duesseldorf/reinigung,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,504,angebot reinigungsfirma vorlage,0,2,0,43.5,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,505,bürodienstleistungen düsseldorf,0,2,0,47.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,506,lagerauflösung landshut,0,2,0,47.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,507,büroreinigung flensburg,0,2,0,49,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,508,hochwertige umzüge bayern,0,2,0,51.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,509,reinigung urdenbach,0,2,0,52.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,510,reinigungsfirma beauftragen,0,2,0,53,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,511,angebot reinigung vorlage,0,2,0,54,P2,NEW_OR_LOW_DATA,cleaning-offer,reinigungsangebot,,/reinigungsfirma-angebot,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,512,umzugskosten senken,0,2,0,56,P2,NEW_OR_LOW_DATA|MANUAL_REVIEW,moving-calculator-intent,moving,,/umzug-kosten-rechner,MANUAL_REVIEW,"Kosten-/Preisabsicht kann Rechner-, Ratgeber- oder Leistungsintention sein und erfordert manuelle Prüfung.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,513,abnahmegarantie,0,2,0,62.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,514,fleckenentfernung service,0,2,0,65,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,515,umzugsunternehmen mit aufbauservice regensburg,0,2,0,65.5,P1,NEW_OR_LOW_DATA,regensburg-move,umzug,regensburg,/regensburg/umzug,LIKELY,"Semantische Intent-Übereinstimmung; Query- und Seitenexport bleiben getrennt, daher kein Query-zu-URL-Beweis.",Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,516,wohnungsauflösung bei tod,0,2,0,66,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,517,wohnungsauflösung landshut,0,2,0,72,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,518,schmutzfangmatten mieten düsseldorf,0,2,0,74,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,519,umzugsservice bayern,0,2,0,74,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,520,desinfektion düsseldorf,0,2,0,75.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,521,kanzleireinigung köln,0,2,0,75.5,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
QUERY,Suchanfragen.csv,522,grundreinigung wohnung münchen,0,2,0,76,P3,NEW_OR_LOW_DATA,unclassified,,,,UNCLEAR,Kein belastbarer Zielseitenhinweis im Query-Aggregat; manuelle Prüfung vor Seiten- oder Routingentscheidungen.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
